Match ID,Team 1,Team 2,Team A,Team B,Map Name,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Map Index,Side Picker,Side Picked,Overtime
89,Team Heretics,FUT Esports,Team Heretics,FUT Esports,Pearl,4,13,2,2,0,3,10,0,1,FUT Esports,Defense,0
89,Team Heretics,FUT Esports,Team Heretics,FUT Esports,Lotus,9,13,8,1,0,9,4,0,2,Team Heretics,Attack,0
90,Team Liquid,Team Vitality,Team Vitality,Team Liquid,Haven,6,13,3,3,0,9,4,0,1,Team Liquid,Defense,0
90,Team Liquid,Team Vitality,Team Vitality,Team Liquid,Fracture,13,2,3,10,0,2,0,0,2,Team Vitality,Attack,0
90,Team Liquid,Team Vitality,Team Vitality,Team Liquid,Lotus,10,13,3,7,0,5,8,0,3,Team Vitality,Attack,0
91,Natus Vincere,GIANTX,Natus Vincere,GIANTX,Icebox,15,17,6,6,3,6,6,5,1,GIANTX,Defense,1
91,Natus Vincere,GIANTX,Natus Vincere,GIANTX,Split,15,13,5,7,3,5,7,1,2,Natus Vincere,Defense,1
91,Natus Vincere,GIANTX,Natus Vincere,GIANTX,Pearl,13,7,6,7,0,5,2,0,3,Natus Vincere,Defense,0
92,Karmine Corp,BBL Esports,BBL Esports,Karmine Corp,Icebox,19,17,6,6,7,6,6,5,1,Karmine Corp,Defense,1
92,Karmine Corp,BBL Esports,BBL Esports,Karmine Corp,Split,13,11,9,4,0,8,3,0,2,BBL Esports,Defense,0
93,Team Liquid,FUT Esports,FUT Esports,Team Liquid,Lotus,10,13,5,5,0,7,6,0,1,Team Liquid,Defense,0
93,Team Liquid,FUT Esports,FUT Esports,Team Liquid,Split,13,6,7,6,0,1,5,0,2,FUT Esports,Defense,0
93,Team Liquid,FUT Esports,FUT Esports,Team Liquid,Ascent,13,6,6,7,0,0,6,0,3,FUT Esports,Defense,0
94,KOI,Team Vitality,Team Vitality,KOI,Split,9,13,7,2,0,8,5,0,1,KOI,Attack,0
94,KOI,Team Vitality,Team Vitality,KOI,Fracture,13,15,4,8,1,4,8,3,2,Team Vitality,Defense,1
95,FNATIC,BBL Esports,BBL Esports,FNATIC,Ascent,6,13,3,3,0,9,4,0,1,FNATIC,Defense,0
95,FNATIC,BBL Esports,BBL Esports,FNATIC,Haven,13,9,5,8,0,4,5,0,2,BBL Esports,Attack,0
95,FNATIC,BBL Esports,BBL Esports,FNATIC,Split,13,11,6,7,0,5,6,0,3,BBL Esports,Defense,0
96,Team Heretics,Karmine Corp,Team Heretics,Karmine Corp,Icebox,13,5,9,4,0,2,3,0,1,Karmine Corp,Defense,0
96,Team Heretics,Karmine Corp,Team Heretics,Karmine Corp,Split,13,2,3,10,0,2,0,0,2,Team Heretics,Defense,0
97,Team Vitality,FUT Esports,FUT Esports,Team Vitality,Lotus,4,13,1,3,0,9,4,0,1,Team Vitality,Defense,0
97,Team Vitality,FUT Esports,FUT Esports,Team Vitality,Haven,10,13,5,5,0,6,7,0,2,FUT Esports,Defense,0
98,Natus Vincere,BBL Esports,BBL Esports,Natus Vincere,Ascent,13,10,7,6,0,6,4,0,1,Natus Vincere,Defense,0
98,Natus Vincere,BBL Esports,BBL Esports,Natus Vincere,Fracture,13,8,6,7,0,2,6,0,2,BBL Esports,Defense,0
99,FNATIC,Team Heretics,FNATIC,Team Heretics,Icebox,13,3,4,9,0,3,0,0,1,Team Heretics,Attack,0
99,FNATIC,Team Heretics,FNATIC,Team Heretics,Ascent,13,6,7,6,0,1,5,0,2,FNATIC,Attack,0
100,Team Liquid,Karmine Corp,Team Liquid,Karmine Corp,Ascent,13,5,8,5,0,1,4,0,1,Karmine Corp,Defense,0
100,Team Liquid,Karmine Corp,Team Liquid,Karmine Corp,Split,13,2,1,12,0,0,2,0,2,Team Liquid,Defense,0
101,KOI,GIANTX,GIANTX,KOI,Lotus,1,13,1,0,0,2,11,0,1,KOI,Attack,0
101,KOI,GIANTX,GIANTX,KOI,Ascent,11,13,4,7,0,5,8,0,2,GIANTX,Defense,0
102,Natus Vincere,Team Heretics,Natus Vincere,Team Heretics,Pearl,13,3,9,4,0,0,3,0,1,Team Heretics,Defense,0
102,Natus Vincere,Team Heretics,Natus Vincere,Team Heretics,Lotus,9,13,7,2,0,10,3,0,2,Natus Vincere,Defense,0
102,Natus Vincere,Team Heretics,Natus Vincere,Team Heretics,Ascent,13,2,2,11,0,1,1,0,3,Natus Vincere,Defense,0
103,KOI,FUT Esports,FUT Esports,KOI,Ascent,9,13,6,3,0,7,6,0,1,KOI,,0
103,KOI,FUT Esports,FUT Esports,KOI,Icebox,6,13,5,1,0,6,7,0,2,FUT Esports,,0
104,Team Liquid,FNATIC,Team Liquid,FNATIC,Lotus,6,13,5,1,0,11,2,0,1,FNATIC,Attack,0
104,Team Liquid,FNATIC,Team Liquid,FNATIC,Haven,6,13,0,6,0,6,7,0,2,Team Liquid,Defense,0
105,GIANTX,BBL Esports,BBL Esports,GIANTX,Icebox,13,10,6,7,0,5,5,0,1,GIANTX,Defense,0
105,GIANTX,BBL Esports,BBL Esports,GIANTX,Split,13,3,9,4,0,0,3,0,2,BBL Esports,Defense,0
106,Team Vitality,Karmine Corp,Karmine Corp,Team Vitality,Ascent,13,2,3,10,0,2,0,0,1,Team Vitality,Defense,0
106,Team Vitality,Karmine Corp,Karmine Corp,Team Vitality,Split,13,6,11,2,0,5,1,0,2,Karmine Corp,Defense,0
107,Team Heretics,Team Liquid,Team Liquid,Team Heretics,Split,8,13,6,2,0,10,3,0,1,Team Heretics,Defense,0
107,Team Heretics,Team Liquid,Team Liquid,Team Heretics,Fracture,15,17,5,7,3,5,7,5,2,Team Liquid,Defense,1
108,FUT Esports,GIANTX,FUT Esports,GIANTX,Icebox,5,13,2,3,0,3,10,0,1,GIANTX,Defense,0
108,FUT Esports,GIANTX,FUT Esports,GIANTX,Split,11,13,7,4,0,8,5,0,2,FUT Esports,Defense,0
109,Karmine Corp,Natus Vincere,Natus Vincere,Karmine Corp,Ascent,11,13,5,6,0,6,7,0,1,Karmine Corp,Defense,0
109,Karmine Corp,Natus Vincere,Natus Vincere,Karmine Corp,Lotus,7,13,7,0,0,8,5,0,2,Natus Vincere,Defense,0
110,BBL Esports,Team Vitality,BBL Esports,Team Vitality,Ascent,13,8,5,8,0,1,7,0,1,Team Vitality,Defense,0
110,BBL Esports,Team Vitality,BBL Esports,Team Vitality,Haven,13,9,4,9,0,3,6,0,2,BBL Esports,Defense,0
111,GIANTX,Team Liquid,Team Liquid,GIANTX,Ascent,13,11,6,7,0,5,6,0,1,GIANTX,Defense,0
111,GIANTX,Team Liquid,Team Liquid,GIANTX,Icebox,11,13,6,5,0,7,6,0,2,Team Liquid,Attack,0
111,GIANTX,Team Liquid,Team Liquid,GIANTX,Lotus,10,13,5,5,0,7,6,0,3,Team Liquid,Attack,0
112,BBL Esports,Team Heretics,BBL Esports,Team Heretics,Haven,14,12,7,5,2,7,5,0,1,Team Heretics,Defense,1
112,BBL Esports,Team Heretics,BBL Esports,Team Heretics,Lotus,10,13,6,4,0,7,6,0,2,BBL Esports,Attack,0
112,BBL Esports,Team Heretics,BBL Esports,Team Heretics,Icebox,13,2,2,11,0,1,1,0,3,BBL Esports,Defense,0
113,KOI,Karmine Corp,Karmine Corp,KOI,Lotus,6,13,1,5,0,2,11,0,1,KOI,Attack,0
113,KOI,Karmine Corp,Karmine Corp,KOI,Ascent,13,8,6,7,0,2,6,0,2,Karmine Corp,Defense,0
113,KOI,Karmine Corp,Karmine Corp,KOI,Haven,11,13,4,7,0,5,8,0,3,Karmine Corp,Attack,0
114,FUT Esports,FNATIC,FNATIC,FUT Esports,Icebox,5,13,5,0,0,6,7,0,1,FUT Esports,Attack,0
114,FUT Esports,FNATIC,FNATIC,FUT Esports,Lotus,5,13,1,4,0,8,5,0,2,FNATIC,Attack,0
115,Team Vitality,Natus Vincere,Team Vitality,Natus Vincere,Split,10,13,3,7,0,4,9,0,1,Natus Vincere,Defense,0
115,Team Vitality,Natus Vincere,Team Vitality,Natus Vincere,Fracture,10,13,5,5,0,7,6,0,2,Team Vitality,Defense,0
116,Team Vitality,FNATIC,FNATIC,Team Vitality,Haven,12,14,5,7,0,5,7,2,1,Team Vitality,Defense,1
116,Team Vitality,FNATIC,FNATIC,Team Vitality,Bind,8,13,2,6,0,6,7,0,2,FNATIC,Attack,0
117,FUT Esports,Karmine Corp,FUT Esports,Karmine Corp,Haven,13,8,6,7,0,5,3,0,1,Karmine Corp,Attack,0
117,FUT Esports,Karmine Corp,FUT Esports,Karmine Corp,Ascent,13,5,5,8,0,4,1,0,2,FUT Esports,Defense,0
118,KOI,BBL Esports,KOI,BBL Esports,Pearl,13,3,4,9,0,3,0,0,1,BBL Esports,Attack,0
118,KOI,BBL Esports,KOI,BBL Esports,Ascent,4,13,1,3,0,9,4,0,2,KOI,Defense,0
118,KOI,BBL Esports,KOI,BBL Esports,Bind,5,13,0,5,0,7,6,0,3,KOI,Defense,0
119,Natus Vincere,Team Liquid,Natus Vincere,Team Liquid,Fracture,13,11,7,6,0,6,5,0,1,Team Liquid,Attack,0
119,Natus Vincere,Team Liquid,Natus Vincere,Team Liquid,Bind,13,11,5,8,0,4,7,0,2,Natus Vincere,Attack,0
120,GIANTX,Team Heretics,GIANTX,Team Heretics,Pearl,9,13,6,3,0,9,4,0,1,Team Heretics,Attack,0
120,GIANTX,Team Heretics,GIANTX,Team Heretics,Lotus,14,16,5,7,2,5,7,4,2,GIANTX,Defense,1
121,KOI,FNATIC,FNATIC,KOI,Lotus,4,13,2,2,0,10,3,0,1,KOI,Defense,0
121,KOI,FNATIC,FNATIC,KOI,Ascent,9,13,1,8,0,4,9,0,2,FNATIC,Attack,0
122,GIANTX,Team Vitality,GIANTX,Team Vitality,Lotus,13,6,5,8,0,4,2,0,1,Team Vitality,Attack,0
122,GIANTX,Team Vitality,GIANTX,Team Vitality,Split,10,13,5,5,0,7,6,0,2,GIANTX,Defense,0
122,GIANTX,Team Vitality,GIANTX,Team Vitality,Ascent,13,10,6,7,0,5,5,0,3,GIANTX,Defense,0
123,FUT Esports,Natus Vincere,FUT Esports,Natus Vincere,Lotus,9,13,3,6,0,4,9,0,1,Natus Vincere,Defense,0
123,FUT Esports,Natus Vincere,FUT Esports,Natus Vincere,Pearl,11,13,3,8,0,4,9,0,2,FUT Esports,Attack,0
124,Karmine Corp,FNATIC,FNATIC,Karmine Corp,Haven,2,13,2,0,0,3,10,0,1,Karmine Corp,Attack,0
124,Karmine Corp,FNATIC,FNATIC,Karmine Corp,Lotus,10,13,4,6,0,6,7,0,2,FNATIC,Attack,0
125,BBL Esports,Team Liquid,Team Liquid,BBL Esports,Split,11,13,8,3,0,9,4,0,1,BBL Esports,Defense,0
125,BBL Esports,Team Liquid,Team Liquid,BBL Esports,Ascent,13,7,8,5,0,3,4,0,2,Team Liquid,Defense,0
125,BBL Esports,Team Liquid,Team Liquid,BBL Esports,Bind,7,13,2,5,0,7,6,0,3,Team Liquid,Attack,0
126,KOI,Team Heretics,KOI,Team Heretics,Fracture,13,7,9,4,0,4,3,0,1,Team Heretics,Defense,0
126,KOI,Team Heretics,KOI,Team Heretics,Lotus,9,13,7,2,0,8,5,0,2,KOI,Attack,0
126,KOI,Team Heretics,KOI,Team Heretics,Ascent,13,11,8,5,0,7,4,0,3,KOI,Defense,0
127,FNATIC,Natus Vincere,FNATIC,Natus Vincere,Lotus,13,9,7,6,0,6,3,0,1,Natus Vincere,Attack,0
127,FNATIC,Natus Vincere,FNATIC,Natus Vincere,Split,13,8,5,8,0,4,4,0,2,FNATIC,Defense,0
128,Team Heretics,Team Vitality,Team Vitality,Team Heretics,Haven,10,13,2,8,0,4,9,0,1,Team Heretics,Defense,0
128,Team Heretics,Team Vitality,Team Vitality,Team Heretics,Lotus,13,15,8,4,1,8,4,3,2,Team Vitality,Attack,1
129,Karmine Corp,GIANTX,Karmine Corp,GIANTX,Lotus,14,16,9,3,2,9,3,4,1,GIANTX,Defense,1
129,Karmine Corp,GIANTX,Karmine Corp,GIANTX,Ascent,5,13,1,4,0,8,5,0,2,Karmine Corp,Defense,0
130,KOI,Team Liquid,Team Liquid,KOI,Fracture,7,13,5,2,0,6,7,0,1,KOI,Attack,0
130,KOI,Team Liquid,Team Liquid,KOI,Split,13,11,8,5,0,7,4,0,2,Team Liquid,Attack,0
130,KOI,Team Liquid,Team Liquid,KOI,Lotus,8,13,5,3,0,6,7,0,3,Team Liquid,Defense,0
131,BBL Esports,FUT Esports,FUT Esports,BBL Esports,Pearl,5,13,0,5,0,7,6,0,1,BBL Esports,Defense,0
131,BBL Esports,FUT Esports,FUT Esports,BBL Esports,Haven,7,13,5,2,0,10,3,0,2,FUT Esports,Attack,0
132,GIANTX,FUT Esports,FUT Esports,GIANTX,Haven,5,13,3,2,0,4,9,0,1,GIANTX,Attack,0
132,GIANTX,FUT Esports,FUT Esports,GIANTX,Ascent,12,14,3,9,0,3,9,2,2,FUT Esports,Defense,1
133,Team Liquid,Team Vitality,Team Vitality,Team Liquid,Lotus,6,13,3,3,0,4,9,0,1,Team Liquid,Attack,0
133,Team Liquid,Team Vitality,Team Vitality,Team Liquid,Bind,13,11,5,8,0,4,7,0,2,Team Vitality,Attack,0
133,Team Liquid,Team Vitality,Team Vitality,Team Liquid,Ascent,13,11,6,7,0,5,6,0,3,Team Vitality,Defense,0
134,FNATIC,FUT Esports,FNATIC,FUT Esports,Bind,9,13,8,1,0,9,4,0,1,FUT Esports,Defense,0
134,FNATIC,FUT Esports,FNATIC,FUT Esports,Split,13,2,3,10,0,2,0,0,2,FNATIC,Defense,0
134,FNATIC,FUT Esports,FNATIC,FUT Esports,Lotus,13,1,11,2,0,0,1,0,3,FNATIC,Attack,0
135,Natus Vincere,Team Liquid,Team Liquid,Natus Vincere,Bind,11,13,3,8,0,4,9,0,1,Natus Vincere,Defense,0
135,Natus Vincere,Team Liquid,Team Liquid,Natus Vincere,Split,10,13,8,2,0,9,4,0,2,Team Liquid,Defense,0
136,FUT Esports,Team Vitality,Team Vitality,FUT Esports,Split,13,9,9,4,0,8,1,0,1,FUT Esports,Defense,0
136,FUT Esports,Team Vitality,Team Vitality,FUT Esports,Haven,9,13,5,4,0,8,5,0,2,Team Vitality,Attack,0
136,FUT Esports,Team Vitality,Team Vitality,FUT Esports,Lotus,13,6,4,9,0,3,3,0,3,Team Vitality,Attack,0
137,Natus Vincere,GIANTX,Natus Vincere,GIANTX,Pearl,13,9,6,7,0,3,6,0,1,GIANTX,Defense,0
137,Natus Vincere,GIANTX,Natus Vincere,GIANTX,Ascent,13,9,5,8,0,4,5,0,2,Natus Vincere,Defense,0
138,FNATIC,Team Liquid,FNATIC,Team Liquid,Lotus,14,12,7,5,2,7,5,0,1,Team Liquid,Defense,1
138,FNATIC,Team Liquid,FNATIC,Team Liquid,Bind,13,6,7,6,0,6,0,0,2,FNATIC,Defense,0
139,Natus Vincere,FUT Esports,FUT Esports,Natus Vincere,Lotus,8,13,6,2,0,10,3,0,1,Natus Vincere,Defense,0
139,Natus Vincere,FUT Esports,FUT Esports,Natus Vincere,Fracture,7,13,3,4,0,8,5,0,2,FUT Esports,Attack,0
140,Team Liquid,FUT Esports,Team Liquid,FUT Esports,Ascent,13,5,9,4,0,2,3,0,1,FUT Esports,Defense,0
140,Team Liquid,FUT Esports,Team Liquid,FUT Esports,Lotus,17,15,10,2,5,10,2,3,2,Team Liquid,Defense,1
140,Team Liquid,FUT Esports,Team Liquid,FUT Esports,Split,13,5,7,6,0,0,5,0,3,FUT Esports,Defense,0
141,FNATIC,Team Liquid,FNATIC,Team Liquid,Lotus,13,11,8,5,0,7,4,0,1,Team Liquid,Defense,0
141,FNATIC,Team Liquid,FNATIC,Team Liquid,Ascent,12,14,4,8,0,4,8,2,2,FNATIC,Attack,1
141,FNATIC,Team Liquid,FNATIC,Team Liquid,Haven,6,13,4,2,0,5,8,0,3,Team Liquid,Defense,0
141,FNATIC,Team Liquid,FNATIC,Team Liquid,Fracture,11,13,4,7,0,5,8,0,4,FNATIC,Attack,0
142,Sentinels,100 Thieves,Sentinels,100 Thieves,Fracture,13,11,6,7,0,5,6,0,1,100 Thieves,Attack,0
142,Sentinels,100 Thieves,Sentinels,100 Thieves,Split,12,14,5,7,0,5,7,2,2,Sentinels,Defense,1
142,Sentinels,100 Thieves,Sentinels,100 Thieves,Ascent,14,12,8,4,2,8,4,0,3,Sentinels,Defense,1
143,KRÜ Esports,FURIA,KRÜ Esports,FURIA,Split,11,13,6,5,0,7,6,0,1,FURIA,Defense,0
143,KRÜ Esports,FURIA,KRÜ Esports,FURIA,Ascent,5,13,0,5,0,7,6,0,2,KRÜ Esports,Defense,0
144,LOUD,MIBR,LOUD,MIBR,Split,13,5,5,8,0,4,1,0,1,MIBR,Attack,0
144,LOUD,MIBR,LOUD,MIBR,Lotus,11,13,5,6,0,6,7,0,2,LOUD,Attack,0
144,LOUD,MIBR,LOUD,MIBR,Haven,13,11,8,5,0,7,4,0,3,LOUD,Attack,0
145,Evil Geniuses,Cloud9,Evil Geniuses,Cloud9,Pearl,11,13,2,9,0,3,10,0,1,Cloud9,Attack,0
145,Evil Geniuses,Cloud9,Evil Geniuses,Cloud9,Fracture,9,13,5,4,0,8,5,0,2,Evil Geniuses,Defense,0
146,LEVIATÁN,NRG Esports,LEVIATÁN,NRG Esports,Pearl,13,11,7,6,0,6,5,0,1,NRG Esports,Attack,0
146,LEVIATÁN,NRG Esports,LEVIATÁN,NRG Esports,Lotus,13,4,5,8,0,4,0,0,2,LEVIATÁN,Defense,0
147,Cloud9,LOUD,Cloud9,LOUD,Split,13,7,8,5,0,3,4,0,1,LOUD,Defense,0
147,Cloud9,LOUD,Cloud9,LOUD,Ascent,8,13,5,3,0,9,4,0,2,Cloud9,Defense,0
147,Cloud9,LOUD,Cloud9,LOUD,Pearl,7,13,4,3,0,5,8,0,3,Cloud9,Attack,0
148,LEVIATÁN,FURIA,LEVIATÁN,FURIA,Pearl,13,11,10,3,0,9,2,0,1,FURIA,Attack,0
148,LEVIATÁN,FURIA,LEVIATÁN,FURIA,Icebox,5,13,3,2,0,10,3,0,2,LEVIATÁN,Defense,0
148,LEVIATÁN,FURIA,LEVIATÁN,FURIA,Ascent,10,13,1,9,0,3,10,0,3,LEVIATÁN,Defense,0
149,NRG Esports,Sentinels,Sentinels,NRG Esports,Lotus,13,10,9,4,0,7,3,0,1,NRG Esports,Attack,0
149,NRG Esports,Sentinels,Sentinels,NRG Esports,Icebox,13,2,3,10,0,2,0,0,2,Sentinels,Attack,0
150,MIBR,KRÜ Esports,KRÜ Esports,MIBR,Ascent,9,13,2,7,0,5,8,0,1,MIBR,Defense,0
150,MIBR,KRÜ Esports,KRÜ Esports,MIBR,Lotus,13,11,9,4,0,8,3,0,2,KRÜ Esports,Attack,0
150,MIBR,KRÜ Esports,KRÜ Esports,MIBR,Pearl,14,12,7,5,2,7,5,0,3,KRÜ Esports,Defense,1
151,Evil Geniuses,100 Thieves,Evil Geniuses,100 Thieves,Haven,9,13,3,6,0,6,7,0,1,100 Thieves,Attack,0
151,Evil Geniuses,100 Thieves,Evil Geniuses,100 Thieves,Icebox,5,13,2,3,0,9,4,0,2,Evil Geniuses,Defense,0
152,Cloud9,100 Thieves,Cloud9,100 Thieves,Lotus,13,7,5,8,0,4,3,0,1,100 Thieves,Attack,0
152,Cloud9,100 Thieves,Cloud9,100 Thieves,Ascent,14,12,4,8,2,4,8,0,2,Cloud9,Defense,1
153,NRG Esports,MIBR,NRG Esports,MIBR,Icebox,10,13,6,4,0,7,6,0,1,MIBR,Defense,0
153,NRG Esports,MIBR,NRG Esports,MIBR,Pearl,16,14,8,4,4,8,4,2,2,NRG Esports,Attack,1
153,NRG Esports,MIBR,NRG Esports,MIBR,Split,14,16,4,8,2,4,8,4,3,NRG Esports,Defense,1
154,LEVIATÁN,Sentinels,Sentinels,LEVIATÁN,Split,14,12,7,5,2,7,5,0,1,LEVIATÁN,Defense,1
154,LEVIATÁN,Sentinels,Sentinels,LEVIATÁN,Ascent,11,13,5,6,0,6,7,0,2,Sentinels,Defense,0
154,LEVIATÁN,Sentinels,Sentinels,LEVIATÁN,Pearl,13,4,3,10,0,2,2,0,3,Sentinels,Attack,0
155,Evil Geniuses,KRÜ Esports,Evil Geniuses,KRÜ Esports,Pearl,13,11,10,3,0,9,2,0,1,KRÜ Esports,Attack,0
155,Evil Geniuses,KRÜ Esports,Evil Geniuses,KRÜ Esports,Ascent,11,13,3,8,0,4,9,0,2,Evil Geniuses,Defense,0
155,Evil Geniuses,KRÜ Esports,Evil Geniuses,KRÜ Esports,Fracture,13,7,6,7,0,5,2,0,3,Evil Geniuses,Defense,0
156,LOUD,FURIA,LOUD,FURIA,Split,13,9,6,7,0,3,6,0,1,FURIA,Defense,0
156,LOUD,FURIA,LOUD,FURIA,Icebox,13,4,8,5,0,0,4,0,2,LOUD,Attack,0
157,LOUD,Sentinels,LOUD,Sentinels,Pearl,6,13,1,5,0,7,6,0,1,Sentinels,Attack,0
157,LOUD,Sentinels,LOUD,Sentinels,Haven,13,11,7,6,0,6,5,0,2,LOUD,Attack,0
157,LOUD,Sentinels,LOUD,Sentinels,Ascent,13,8,4,9,0,3,5,0,3,LOUD,Defense,0
158,LEVIATÁN,MIBR,LEVIATÁN,MIBR,Pearl,13,4,3,10,0,2,2,0,1,MIBR,Attack,0
158,LEVIATÁN,MIBR,LEVIATÁN,MIBR,Icebox,13,3,3,10,0,2,1,0,2,LEVIATÁN,Defense,0
159,KRÜ Esports,100 Thieves,KRÜ Esports,100 Thieves,Ascent,13,4,4,9,0,3,1,0,1,100 Thieves,Attack,0
159,KRÜ Esports,100 Thieves,KRÜ Esports,100 Thieves,Split,11,13,3,8,0,4,9,0,2,KRÜ Esports,Defense,0
159,KRÜ Esports,100 Thieves,KRÜ Esports,100 Thieves,Fracture,5,13,4,1,0,5,8,0,3,KRÜ Esports,Attack,0
160,Evil Geniuses,FURIA,FURIA,Evil Geniuses,Ascent,13,15,5,7,1,5,7,3,1,Evil Geniuses,Defense,1
160,Evil Geniuses,FURIA,FURIA,Evil Geniuses,Fracture,13,7,8,5,0,3,4,0,2,FURIA,Defense,0
160,Evil Geniuses,FURIA,FURIA,Evil Geniuses,Haven,10,13,7,3,0,8,5,0,3,FURIA,Defense,0
161,NRG Esports,Cloud9,Cloud9,NRG Esports,Haven,13,8,9,4,0,5,3,0,1,NRG Esports,Attack,0
161,NRG Esports,Cloud9,Cloud9,NRG Esports,Pearl,9,13,2,7,0,5,8,0,2,Cloud9,Attack,0
161,NRG Esports,Cloud9,Cloud9,NRG Esports,Ascent,7,13,4,3,0,5,8,0,3,Cloud9,Defense,0
162,MIBR,Sentinels,Sentinels,MIBR,Pearl,5,13,2,3,0,9,4,0,1,MIBR,Defense,0
162,MIBR,Sentinels,Sentinels,MIBR,Fracture,6,13,3,3,0,9,4,0,2,Sentinels,Attack,0
163,LEVIATÁN,100 Thieves,100 Thieves,LEVIATÁN,Icebox,15,13,5,7,3,5,7,1,1,LEVIATÁN,Defense,1
163,LEVIATÁN,100 Thieves,100 Thieves,LEVIATÁN,Haven,11,13,5,6,0,6,7,0,2,100 Thieves,Attack,0
163,LEVIATÁN,100 Thieves,100 Thieves,LEVIATÁN,Lotus,11,13,7,4,0,8,5,0,3,100 Thieves,Defense,0
164,Evil Geniuses,LOUD,LOUD,Evil Geniuses,Split,13,3,9,4,0,0,3,0,1,Evil Geniuses,Attack,0
164,Evil Geniuses,LOUD,LOUD,Evil Geniuses,Haven,10,13,6,4,0,8,5,0,2,LOUD,Attack,0
164,Evil Geniuses,LOUD,LOUD,Evil Geniuses,Pearl,0,13,0,0,0,12,1,0,3,LOUD,Attack,0
165,Cloud9,FURIA,FURIA,Cloud9,Ascent,13,8,5,8,0,4,4,0,1,Cloud9,Defense,0
165,Cloud9,FURIA,FURIA,Cloud9,Fracture,13,9,7,6,0,6,3,0,2,FURIA,Attack,0
166,NRG Esports,KRÜ Esports,NRG Esports,KRÜ Esports,Haven,13,10,8,5,0,6,4,0,1,KRÜ Esports,Defense,0
166,NRG Esports,KRÜ Esports,NRG Esports,KRÜ Esports,Ascent,13,4,4,9,0,3,1,0,2,NRG Esports,Defense,0
167,NRG Esports,100 Thieves,NRG Esports,100 Thieves,Bind,13,7,6,7,0,5,2,0,1,100 Thieves,Attack,0
167,NRG Esports,100 Thieves,NRG Esports,100 Thieves,Fracture,13,3,11,2,0,2,1,0,2,NRG Esports,Attack,0
168,MIBR,FURIA,FURIA,MIBR,Pearl,11,13,8,3,0,9,4,0,1,MIBR,Attack,0
168,MIBR,FURIA,FURIA,MIBR,Split,7,13,2,5,0,3,10,0,2,FURIA,Defense,0
169,Cloud9,Sentinels,Sentinels,Cloud9,Lotus,13,4,4,9,0,3,1,0,1,Cloud9,Defense,0
169,Cloud9,Sentinels,Sentinels,Cloud9,Fracture,13,6,2,11,0,1,5,0,2,Sentinels,Attack,0
170,LEVIATÁN,Evil Geniuses,Evil Geniuses,LEVIATÁN,Split,10,13,2,8,0,4,9,0,1,LEVIATÁN,Defense,0
170,LEVIATÁN,Evil Geniuses,Evil Geniuses,LEVIATÁN,Pearl,13,10,7,6,0,6,4,0,2,Evil Geniuses,Attack,0
170,LEVIATÁN,Evil Geniuses,Evil Geniuses,LEVIATÁN,Ascent,10,13,3,7,0,4,9,0,3,Evil Geniuses,Defense,0
171,LOUD,KRÜ Esports,LOUD,KRÜ Esports,Pearl,10,13,8,2,0,9,4,0,1,KRÜ Esports,Defense,0
171,LOUD,KRÜ Esports,LOUD,KRÜ Esports,Ascent,13,11,4,9,0,3,8,0,2,LOUD,Attack,0
171,LOUD,KRÜ Esports,LOUD,KRÜ Esports,Split,13,10,8,5,0,6,4,0,3,LOUD,Attack,0
172,Evil Geniuses,Sentinels,Evil Geniuses,Sentinels,Fracture,13,6,4,9,0,3,3,0,1,Sentinels,Attack,0
172,Evil Geniuses,Sentinels,Evil Geniuses,Sentinels,Pearl,13,5,10,3,0,3,2,0,2,Evil Geniuses,Attack,0
173,Cloud9,MIBR,Cloud9,MIBR,Split,13,5,7,6,0,0,5,0,1,MIBR,Defense,0
173,Cloud9,MIBR,Cloud9,MIBR,Lotus,13,4,5,8,0,4,0,0,2,Cloud9,Defense,0
174,LOUD,100 Thieves,LOUD,100 Thieves,Ascent,13,5,8,5,0,1,4,0,1,100 Thieves,Defense,0
174,LOUD,100 Thieves,LOUD,100 Thieves,Split,15,13,6,6,3,6,6,1,2,LOUD,Attack,1
175,LEVIATÁN,KRÜ Esports,LEVIATÁN,KRÜ Esports,Haven,13,4,11,2,0,3,1,0,1,KRÜ Esports,Defense,0
175,LEVIATÁN,KRÜ Esports,LEVIATÁN,KRÜ Esports,Split,13,4,4,9,0,3,1,0,2,LEVIATÁN,Defense,0
176,NRG Esports,FURIA,NRG Esports,FURIA,Bind,13,11,10,3,0,9,2,0,1,FURIA,Attack,0
176,NRG Esports,FURIA,NRG Esports,FURIA,Haven,11,13,6,5,0,7,6,0,2,NRG Esports,Attack,0
176,NRG Esports,FURIA,NRG Esports,FURIA,Pearl,13,6,8,5,0,2,4,0,3,NRG Esports,Attack,0
177,FURIA,100 Thieves,FURIA,100 Thieves,Pearl,13,10,6,7,0,5,5,0,1,100 Thieves,Attack,0
177,FURIA,100 Thieves,FURIA,100 Thieves,Fracture,7,13,5,2,0,10,3,0,2,FURIA,Defense,0
177,FURIA,100 Thieves,FURIA,100 Thieves,Haven,11,13,5,6,0,6,7,0,3,FURIA,Defense,0
