Overtime,Score Difference,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset,Team 1_0,Team 1_1,Team 1_2,Team 1_3,Team 1_4,Team 1_5,Team 2_0,Team 2_1,Team 2_2,Team 2_3,Team 2_4,Team 2_5,Map Name,Team 1,Team 2,pick_team_1,pick_team_2,remaining_map,Recent Form Difference,Win Rate Difference,Team 1 Attack Win Rate,Team 1 Defense Win Rate,Team 2 Attack Win Rate,Team 2 Defense Win Rate,Attack Rounds Played Difference,Defense Rounds Played Difference
0,6,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,Sunset,Karmine Corp,FUT Esports,0,0,1,-2.6,0.0,0.45454545454545453,0.4166666666666667,0.5833333333333334,0.75,-1,4
0,-2,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,Sunset,Team Liquid,KOI,0,1,0,-3.25,0.0,0.5,0.5,0.5,0.5,0,0
1,2,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,Icebox,Team Liquid,KOI,1,0,0,-3.25,0.0,0.7272727272727273,0.4166666666666667,0.5833333333333334,0.2727272727272727,-1,1
0,-3,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,Split,Team Liquid,KOI,0,0,1,-3.25,0.0,0.5833333333333334,0.0,0.5,0.6363636363636364,0,-3
0,5,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,Sunset,Karmine Corp,Team Vitality,1,0,0,-1.6607142857142856,-0.0714285714285714,0.42105263157894735,0.625,0.7916666666666666,0.4666666666666667,-5,9
1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,Ascent,Karmine Corp,Team Vitality,0,1,0,-1.6607142857142856,-0.0714285714285714,0.5,0.5,0.4166666666666667,0.0,-12,-6
0,-4,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,Sunset,KOI,Team Vitality,1,0,0,3.2857142857142856,0.12698412698412698,0.4166666666666667,0.6666666666666666,0.6388888888888888,0.4583333333333333,-24,-12
0,-7,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,Breeze,KOI,Team Vitality,0,1,0,3.2857142857142856,0.12698412698412698,0.5,0.5,0.4,0.16666666666666666,-5,-12
0,9,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,Sunset,Karmine Corp,KOI,1,0,0,-2.142857142857143,0.15555555555555556,0.4642857142857143,0.6388888888888888,0.5454545454545454,0.4166666666666667,6,12
0,6,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,Bind,Karmine Corp,KOI,0,1,0,-2.142857142857143,0.15555555555555556,0.2,0.25,0.7083333333333334,0.3888888888888889,-19,-6
1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,Sunset,Team Heretics,Natus Vincere,1,0,0,1.5499999999999998,0.19999999999999996,0.5,0.5,0.5,0.5,0,0
0,9,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,Breeze,Team Heretics,Natus Vincere,0,1,0,1.5499999999999998,0.19999999999999996,0.5,0.5,0.5263157894736842,0.8,-19,-20
0,-3,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,Lotus,FNATIC,Karmine Corp,1,0,0,2.0,0.33333333333333337,0.6666666666666666,0.3333333333333333,0.4827586206896552,0.5172413793103449,-17,-17
0,-5,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,Split,FNATIC,Karmine Corp,0,1,0,2.0,0.33333333333333337,0.5,0.5,0.4166666666666667,0.4117647058823529,-24,-17
0,4,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,Sunset,Team Heretics,Karmine Corp,0,1,0,0.666666666666667,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.5454545454545454,0.6458333333333334,-21,-36
0,-6,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,Lotus,Team Heretics,Karmine Corp,1,0,0,0.666666666666667,0.2857142857142857,0.7647058823529411,0.5416666666666666,0.475,0.5609756097560976,-23,-17
0,-6,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,Icebox,Team Heretics,Karmine Corp,0,1,0,0.666666666666667,0.2857142857142857,0.5,0.5,0.5,0.5,0,0
0,-8,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,Split,Team Heretics,Karmine Corp,1,0,0,0.666666666666667,0.2857142857142857,0.8,0.75,0.4722222222222222,0.5,-31,-14
0,9,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,Ascent,Trace Esports,TYLOO,0,1,0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
0,10,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,Sunset,Trace Esports,TYLOO,1,0,0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
0,8,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,Lotus,FunPlus Phoenix,Nova Esports,1,0,0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
0,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,Sunset,FunPlus Phoenix,Nova Esports,0,1,0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
0,-5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Lotus,JDG Esports,Titan Esports Club,1,0,0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
1,-2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Bind,JDG Esports,Titan Esports Club,0,1,0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,Sunset,Dragon Ranger Gaming,All Gamers,0,1,0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,Ascent,Dragon Ranger Gaming,All Gamers,1,0,0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
0,-4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,Ascent,Bilibili Gaming,Wolves Esports,1,0,0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
0,-6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,Icebox,Bilibili Gaming,Wolves Esports,0,1,0,0.0,0.0,0.5,0.5,0.5,0.5,0,0
0,-2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,Ascent,TYLOO,Nova Esports,1,0,0,-4.0,0.0,0.3333333333333333,0.0,0.5,0.5,12,5
0,-2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,Split,TYLOO,Nova Esports,0,1,0,-4.0,0.0,0.5,0.5,0.5,0.5,0,0
0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Icebox,JDG Esports,All Gamers,0,1,0,2.0,0.0,0.5,0.5,0.5,0.5,0,0
0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,Sunset,JDG Esports,All Gamers,1,0,0,2.0,0.0,0.5,0.5,0.5833333333333334,0.3333333333333333,-12,-12
0,-2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,Sunset,Trace Esports,FunPlus Phoenix,0,1,0,4.0,0.0,0.5,0.9166666666666666,0.5833333333333334,0.5454545454545454,-8,1
0,2,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Bind,Trace Esports,FunPlus Phoenix,1,0,0,4.0,0.0,0.5,0.5,0.5,0.5,0,0
0,-3,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,Lotus,Trace Esports,FunPlus Phoenix,0,0,1,4.0,0.0,0.5,0.5,1.0,0.5833333333333334,-6,-12
0,-2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,Icebox,Titan Esports Club,Dragon Ranger Gaming,0,1,0,-2.0,0.0,0.5,0.5,0.5,0.5,0,0
0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,Split,Titan Esports Club,Dragon Ranger Gaming,1,0,0,-2.0,0.0,0.5,0.5,0.5,0.5,0,0
0,-3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,Bind,Titan Esports Club,Dragon Ranger Gaming,0,0,1,-2.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,12,12
0,-3,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,Bind,Wolves Esports,EDward Gaming,0,1,0,5.0,0.5,0.5,0.5,0.5,0.5,0,0
0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,Ascent,Wolves Esports,EDward Gaming,1,0,0,5.0,0.5,0.4,0.75,0.5,0.5,10,12
0,-2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,Breeze,Wolves Esports,EDward Gaming,0,0,1,5.0,0.5,0.5,0.5,0.5,0.5,0,0
0,8,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,Split,Trace Esports,Nova Esports,0,1,0,4.95,0.09999999999999998,0.5,0.5,0.5833333333333334,0.5,-12,-12
0,9,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,Lotus,Trace Esports,Nova Esports,1,0,0,4.95,0.09999999999999998,0.45454545454545453,0.4166666666666667,0.4166666666666667,0.0,-1,6
0,-8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,Bind,Titan Esports Club,JDG Esports,0,1,0,1.4,0.09999999999999998,0.34782608695652173,0.5833333333333334,0.3333333333333333,0.6666666666666666,11,12
1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,Icebox,Titan Esports Club,JDG Esports,1,0,0,1.4,0.09999999999999998,0.08333333333333333,0.8333333333333334,0.5,0.5833333333333334,0,0
0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,Lotus,Titan Esports Club,JDG Esports,0,0,1,1.4,0.09999999999999998,0.7777777777777778,0.5,0.5,0.2222222222222222,-3,3
0,-4,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,Sunset,Wolves Esports,Bilibili Gaming,0,1,0,6.6,0.6,0.5,0.5,0.5,0.5,0,0
0,-3,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,Icebox,Wolves Esports,Bilibili Gaming,1,0,0,6.6,0.6,0.5833333333333334,0.75,0.25,0.4166666666666667,4,-4
1,-2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,Breeze,Trace Esports,Titan Esports Club,0,1,0,4.214285714285714,0.0892857142857143,0.5,0.5,0.5,0.5,0,0
0,7,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,Lotus,Trace Esports,Titan Esports Club,1,0,0,4.214285714285714,0.0892857142857143,0.625,0.5416666666666666,0.7,0.5,-4,0
0,5,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,Split,Trace Esports,Titan Esports Club,0,0,1,4.214285714285714,0.0892857142857143,1.0,0.5833333333333334,0.7777777777777778,0.5,-3,0
0,10,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,Lotus,Bilibili Gaming,Titan Esports Club,0,1,0,0.6944444444444444,-0.045454545454545414,0.5,0.5,0.6666666666666666,0.3888888888888889,-27,-36
0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,Ascent,Bilibili Gaming,Titan Esports Club,1,0,0,0.6944444444444444,-0.045454545454545414,0.25,0.6,0.5,0.5,12,10
0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,Lotus,Bilibili Gaming,Trace Esports,0,1,0,-1.0,-0.033333333333333326,1.0,0.75,0.7142857142857143,0.5161290322580645,-24,-19
1,-2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,Sunset,Bilibili Gaming,Trace Esports,1,0,0,-1.0,-0.033333333333333326,0.4166666666666667,0.8,0.5625,0.625,-4,-14
1,-2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,Bind,Bilibili Gaming,Trace Esports,0,0,1,-1.0,-0.033333333333333326,0.5,0.5,0.6666666666666666,0.4166666666666667,-12,-12
0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,Ascent,FunPlus Phoenix,Dragon Ranger Gaming,0,1,0,0.5999999999999996,0.0,0.5,0.5,0.8,0.75,-5,-12
0,7,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,Breeze,FunPlus Phoenix,Dragon Ranger Gaming,1,0,0,0.5999999999999996,0.0,0.5,0.5,0.5,0.5,0,0
1,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,Sunset,EDward Gaming,Trace Esports,0,1,0,-2.9583333333333335,-0.02564102564102566,0.5,0.5,0.5357142857142857,0.5833333333333334,-28,-36
0,7,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,Bind,EDward Gaming,Trace Esports,1,0,0,-2.9583333333333335,-0.02564102564102566,0.5454545454545454,0.5833333333333334,0.5,0.5416666666666666,-13,-12
1,-2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Breeze,FunPlus Phoenix,EDward Gaming,1,0,0,1.2285714285714282,0.05714285714285705,0.5714285714285714,0.75,0.4166666666666667,0.6666666666666666,-5,0
0,-7,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,Split,FunPlus Phoenix,EDward Gaming,0,1,0,1.2285714285714282,0.05714285714285705,0.5,0.5,0.5,0.5,0,0
0,5,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Icebox,FunPlus Phoenix,EDward Gaming,1,0,0,1.2285714285714282,0.05714285714285705,0.5,0.5,0.5,0.5,0,0
1,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Ascent,FunPlus Phoenix,EDward Gaming,0,1,0,1.2285714285714282,0.05714285714285705,0.45454545454545453,0.6666666666666666,0.36363636363636365,0.5,0,0
0,5,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,Icebox,Karmine Corp,FunPlus Phoenix,0,1,0,4.097222222222222,0.08585858585858586,0.625,0.6666666666666666,0.7777777777777778,0.5,-1,0
0,3,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,Lotus,Karmine Corp,FunPlus Phoenix,1,0,0,4.097222222222222,0.08585858585858586,0.5769230769230769,0.5102040816326531,0.7222222222222222,0.5652173913043478,34,26
0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Icebox,Gen.G,LOUD,0,1,0,4.215909090909091,0.08461538461538454,0.5416666666666666,0.5813953488372093,0.6666666666666666,0.5,24,23
0,-5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Breeze,Gen.G,LOUD,1,0,0,4.215909090909091,0.08461538461538454,0.5294117647058824,0.3333333333333333,0.5,0.5,34,30
0,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Ascent,Gen.G,LOUD,0,0,1,4.215909090909091,0.08461538461538454,0.8181818181818182,0.7083333333333334,0.4722222222222222,0.6153846153846154,-25,-2
0,-5,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,Sunset,EDward Gaming,Paper Rex,0,1,0,1.3333333333333333,0.2222222222222222,0.5833333333333334,0.4166666666666667,0.375,0.8333333333333334,4,0
0,4,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,Bind,EDward Gaming,Paper Rex,1,0,0,1.3333333333333333,0.2222222222222222,0.6086956521739131,0.631578947368421,0.0,0.3333333333333333,18,7
0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,Split,EDward Gaming,Paper Rex,0,0,1,1.3333333333333333,0.2222222222222222,0.5833333333333334,0.8571428571428571,0.6666666666666666,0.5294117647058824,-12,-10
0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,Lotus,Sentinels,Team Heretics,1,0,0,0.1931818181818179,-0.12857142857142856,0.7916666666666666,0.6363636363636364,0.76,0.3888888888888889,-1,-25
0,-8,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,Sunset,Sentinels,Team Heretics,0,1,0,0.1931818181818179,-0.12857142857142856,0.4722222222222222,0.6774193548387096,0.36363636363636365,0.7083333333333334,14,7
0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,Bind,Sentinels,Team Heretics,0,0,1,0.1931818181818179,-0.12857142857142856,0.4642857142857143,0.4117647058823529,0.5833333333333334,0.5454545454545454,16,23
0,5,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,Split,Sentinels,Karmine Corp,1,0,0,-2.0909090909090913,-0.16666666666666663,0.46296296296296297,0.7407407407407407,0.5238095238095238,0.5526315789473685,12,43
0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,Lotus,Sentinels,Karmine Corp,0,1,0,-2.0909090909090913,-0.16666666666666663,0.8235294117647058,0.4782608695652174,0.6190476190476191,0.47540983606557374,-29,-38
0,5,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,Icebox,EDward Gaming,Gen.G,0,1,0,-0.44444444444444464,0.05434782608695654,0.5,0.2222222222222222,0.5333333333333333,0.5818181818181818,-48,-46
0,-8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,Split,EDward Gaming,Gen.G,1,0,0,-0.44444444444444464,0.05434782608695654,0.5454545454545454,0.7368421052631579,0.11764705882352941,0.5416666666666666,5,-5
0,-7,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,Breeze,EDward Gaming,Gen.G,0,0,1,-0.44444444444444464,0.05434782608695654,0.4166666666666667,0.625,0.5348837209302325,0.30952380952380953,-19,-18
0,-8,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,Sunset,FunPlus Phoenix,LOUD,0,1,0,0.6818181818181821,-0.024038461538461564,0.625,0.4782608695652174,0.625,0.5,8,-1
0,-2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,Breeze,FunPlus Phoenix,LOUD,1,0,0,0.6818181818181821,-0.024038461538461564,0.47368421052631576,0.6666666666666666,0.75,0.4444444444444444,7,15
0,-3,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,Sunset,Team Heretics,Paper Rex,0,1,0,0.1111111111111111,0.11538461538461542,0.4642857142857143,0.6944444444444444,0.6,0.6666666666666666,8,15
0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,Lotus,Team Heretics,Paper Rex,1,0,0,0.1111111111111111,0.11538461538461542,0.7297297297297297,0.32608695652173914,0.5652173913043478,0.4583333333333333,14,22
0,-6,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,Split,Team Heretics,Paper Rex,0,0,1,0.1111111111111111,0.11538461538461542,0.47058823529411764,0.5555555555555556,0.5555555555555556,0.5185185185185185,-19,-9
0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,Icebox,LOUD,EDward Gaming,0,1,0,-1.0,-0.05555555555555547,0.5833333333333334,0.5,0.5833333333333334,0.3888888888888889,12,14
0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,Sunset,LOUD,EDward Gaming,1,0,0,-1.0,-0.05555555555555547,0.6818181818181818,0.5555555555555556,0.5714285714285714,0.3333333333333333,1,12
0,-3,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,Bind,Karmine Corp,Paper Rex,0,1,0,2.825,0.14848484848484844,0.5882352941176471,0.35,0.23529411764705882,0.4090909090909091,0,-2
0,7,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,Lotus,Karmine Corp,Paper Rex,1,0,0,2.825,0.14848484848484844,0.6,0.4657534246575342,0.5142857142857142,0.45714285714285713,40,38
1,-2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,Ascent,Karmine Corp,Paper Rex,0,0,1,2.825,0.14848484848484844,0.5833333333333334,0.4166666666666667,0.5416666666666666,0.38461538461538464,-12,-1
0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,Split,Gen.G,Paper Rex,0,1,0,2.388888888888889,0.1367521367521367,0.3103448275862069,0.6333333333333333,0.5416666666666666,0.6,-19,-5
0,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Lotus,Gen.G,Paper Rex,1,0,0,2.388888888888889,0.1367521367521367,0.6206896551724138,0.5,0.46808510638297873,0.42857142857142855,11,10
0,9,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,Split,Sentinels,LOUD,1,0,0,-1.6142857142857134,-0.0346153846153846,0.4696969696969697,0.7444444444444445,0.4,0.5357142857142857,31,62
1,-2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,Icebox,Sentinels,LOUD,0,1,0,-1.6142857142857134,-0.0346153846153846,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.5142857142857142,-36,-23
1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,Sunset,Sentinels,LOUD,0,0,1,-1.6142857142857134,-0.0346153846153846,0.4375,0.5945945945945946,0.7307692307692307,0.6041666666666666,22,-11
0,8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,Split,Gen.G,Sentinels,0,1,0,1.25,0.09359605911330049,0.4146341463414634,0.6153846153846154,0.5128205128205128,0.7473684210526316,-37,-56
0,-6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Lotus,Gen.G,Sentinels,1,0,0,1.25,0.09359605911330049,0.6029411764705882,0.53125,0.7608695652173914,0.4857142857142857,22,29
0,10,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Breeze,Gen.G,Sentinels,0,0,1,1.25,0.09359605911330049,0.6181818181818182,0.30612244897959184,0.5294117647058824,0.25,38,25
0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,Ascent,Paper Rex,LOUD,0,1,0,-3.767857142857143,-0.10869565217391308,0.5,0.48,0.4523809523809524,0.5,-6,-13
0,5,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,Sunset,Paper Rex,LOUD,1,0,0,-3.767857142857143,-0.10869565217391308,0.5625,0.65625,0.6842105263157895,0.5666666666666667,-6,-28
1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Lotus,Sentinels,Paper Rex,1,0,0,1.0714285714285714,0.048295454545454586,0.7241379310344828,0.5348837209302325,0.4406779661016949,0.4423076923076923,-1,-9
0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Ascent,Sentinels,Paper Rex,0,1,0,1.0714285714285714,0.048295454545454586,0.46153846153846156,0.5,0.5,0.5135135135135135,-22,-1
0,-8,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,Split,Sentinels,Paper Rex,1,0,0,1.0714285714285714,0.048295454545454586,0.4880952380952381,0.7009345794392523,0.5263157894736842,0.5319148936170213,27,60
0,10,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,Sunset,Sentinels,Paper Rex,0,1,0,1.0714285714285714,0.048295454545454586,0.4666666666666667,0.5510204081632653,0.5853658536585366,0.6363636363636364,19,5
0,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Breeze,Gen.G,Sentinels,1,0,0,3.075,0.09856630824372759,0.6440677966101694,0.39344262295081966,0.41379310344827586,0.21428571428571427,30,33
1,-2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Bind,Gen.G,Sentinels,0,1,0,3.075,0.09856630824372759,0.625,0.5882352941176471,0.475,0.45652173913043476,-16,-29
0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Ascent,Gen.G,Sentinels,1,0,0,3.075,0.09856630824372759,0.782608695652174,0.7,0.5757575757575758,0.5,-10,-18
0,-3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,Split,Gen.G,Sentinels,0,1,0,3.075,0.09856630824372759,0.4716981132075472,0.6444444444444445,0.46875,0.672566371681416,-43,-68
0,-7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Icebox,Gen.G,Sentinels,0,0,1,3.075,0.09856630824372759,0.5217391304347826,0.5373134328358209,0.5,0.4583333333333333,45,43
0,9,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,Breeze,Karmine Corp,GIANTX,0,1,0,3.095238095238095,0.3066666666666667,0.5,0.5,0.5,0.5,0,0
0,4,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,Sunset,Karmine Corp,GIANTX,1,0,0,3.095238095238095,0.3066666666666667,0.4666666666666667,0.6379310344827587,0.45,0.4782608695652174,25,35
0,-4,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,Split,KOI,Team Liquid,1,0,0,-1.857142857142857,-0.0649350649350649,0.5217391304347826,0.6086956521739131,0.5,0.2631578947368421,-1,4
0,-6,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,Ascent,KOI,Team Liquid,0,1,0,-1.857142857142857,-0.0649350649350649,0.5,0.5,0.5,0.5,0,0
0,-4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,Bind,Team Vitality,Natus Vincere,0,1,0,-0.4285714285714286,-0.025974025974025983,0.5,0.5,0.3333333333333333,0.4444444444444444,-12,-9
0,-9,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,Lotus,Team Vitality,Natus Vincere,1,0,0,-0.4285714285714286,-0.025974025974025983,0.65625,0.4444444444444444,0.5,0.5,32,36
0,-9,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,Icebox,FNATIC,Team Heretics,1,0,0,2.5,-0.0625,0.5,0.5,0.3333333333333333,0.375,-12,-8
1,-2,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,Lotus,FNATIC,Team Heretics,0,1,0,2.5,-0.0625,0.5,0.43478260869565216,0.6875,0.3793103448275862,-24,-35
0,-8,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,Split,Team Liquid,FUT Esports,0,1,0,-1.2142857142857144,0.18055555555555558,0.6176470588235294,0.2903225806451613,0.7142857142857143,0.6666666666666666,27,19
