Score Difference,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset,Map Name,Team 1,Team 2,pick_team_1,pick_team_2,remaining_map,Recent Form Difference,Win Rate Difference,Team 1 Attack Win Rate,Team 1 Defense Win Rate,Team 2 Attack Win Rate,Team 2 Defense Win Rate,Team 1 ID,Team 2 ID,Total Rounds Played Difference
-2,0,1,0,0,0,0,0,0,Bind,G2 Esports,LOUD,1,0,0,5.428571428571429,0.0833333333333333,0.7272727272727273,0.375,0.6388888888888888,0.4242424242424242,8,3,-31
-9,0,0,0,0,1,0,0,0,Icebox,G2 Esports,LOUD,0,1,0,5.428571428571429,0.0833333333333333,0.6274509803921569,0.5714285714285714,0.5844155844155844,0.5,8,3,-24
-7,0,0,0,0,0,1,0,0,Lotus,Cloud9,G2 Esports,1,0,0,0.0,-0.0167224080267558,0.4473684210526316,0.6888888888888889,0.6451612903225806,0.5357142857142857,2,8,24
0,1,0,0,0,0,0,0,0,Ascent,Cloud9,G2 Esports,0,1,0,0.0,-0.0167224080267558,0.3877551020408163,0.4,0.6666666666666666,0.4166666666666667,2,8,80
7,0,1,0,0,0,0,0,0,Bind,100 Thieves,LOUD,1,0,0,0.1428571428571428,0.0016339869281045,0.6,0.5849056603773585,0.625,0.4444444444444444,43,3,10
9,0,0,0,0,1,0,0,0,Icebox,100 Thieves,LOUD,0,1,0,0.1428571428571428,0.0016339869281045,0.5,0.391304347826087,0.5975609756097561,0.5375,43,3,-115
-8,0,0,0,0,1,0,0,0,Icebox,KRÜ Esports,G2 Esports,1,0,0,-0.875,0.0285714285714285,0.6176470588235294,0.5161290322580645,0.5555555555555556,0.5466666666666666,5,8,-73
-5,1,0,0,0,0,0,0,0,Ascent,KRÜ Esports,G2 Esports,0,1,0,-0.875,0.0285714285714285,0.4848484848484848,0.4137931034482758,0.625,0.4166666666666667,5,8,14
-10,0,1,0,0,0,0,0,0,Bind,LEVIATÁN,100 Thieves,0,1,0,1.678571428571428,0.0119617224880382,0.5384615384615384,0.5869565217391305,0.6140350877192983,0.6,4,43,-37
0,0,0,0,0,0,0,0,1,Sunset,LEVIATÁN,100 Thieves,1,0,0,1.678571428571428,0.0119617224880382,0.5294117647058824,0.55,0.25,0.4166666666666667,4,43,17
-3,0,0,0,0,1,0,0,0,Icebox,LEVIATÁN,100 Thieves,0,0,1,1.678571428571428,0.0119617224880382,0.5833333333333334,0.4634146341463415,0.5172413793103449,0.5428571428571428,4,43,25
-8,1,0,0,0,0,0,0,0,Ascent,G2 Esports,100 Thieves,1,0,0,-3.595238095238096,0.009090909090909,0.5833333333333334,0.5151515151515151,0.2857142857142857,0.9166666666666666,8,43,50
5,0,1,0,0,0,0,0,0,Bind,G2 Esports,100 Thieves,0,1,0,-3.595238095238096,0.009090909090909,0.6470588235294118,0.3928571428571428,0.639344262295082,0.6233766233766234,8,43,-76
-2,0,0,0,0,0,0,1,0,Split,G2 Esports,100 Thieves,0,0,1,-3.595238095238096,0.009090909090909,0.4888888888888889,0.5581395348837209,0.4893617021276595,0.5277777777777778,8,43,-31
7,0,0,0,0,0,1,0,0,Lotus,KRÜ Esports,LEVIATÁN,0,1,0,-2.305555555555556,-0.0145454545454546,0.7222222222222222,0.4,0.6571428571428571,0.4411764705882353,5,4,-8
-2,0,0,0,0,1,0,0,0,Icebox,KRÜ Esports,LEVIATÁN,1,0,0,-2.305555555555556,-0.0145454545454546,0.5434782608695652,0.4594594594594595,0.5666666666666667,0.4423076923076923,5,4,-29
-5,0,0,0,0,0,0,0,1,Sunset,KRÜ Esports,LEVIATÁN,0,0,1,-2.305555555555556,-0.0145454545454546,0.5777777777777777,0.4358974358974359,0.5862068965517241,0.46875,5,4,23
0,0,1,0,0,0,0,0,0,Bind,G2 Esports,LEVIATÁN,1,0,0,2.5396825396825395,0.0043290043290044,0.6744186046511628,0.425,0.4705882352941176,0.54,8,4,-18
6,0,0,1,0,0,0,0,0,Breeze,G2 Esports,LEVIATÁN,0,1,0,2.5396825396825395,0.0043290043290044,0.4285714285714285,0.4827586206896552,0.5161290322580645,0.7096774193548387,8,4,2
0,0,0,0,0,1,0,0,0,Icebox,G2 Esports,LEVIATÁN,1,0,0,2.5396825396825395,0.0043290043290044,0.5797101449275363,0.5632183908045977,0.5416666666666666,0.484375,8,4,20
3,0,0,0,0,0,1,0,0,Lotus,G2 Esports,LEVIATÁN,0,1,0,2.5396825396825395,0.0043290043290044,0.627906976744186,0.6,0.5714285714285714,0.4347826086956521,8,4,-10
2,1,0,0,0,0,0,0,0,Ascent,G2 Esports,LEVIATÁN,0,0,1,2.5396825396825395,0.0043290043290044,0.5416666666666666,0.4358974358974359,0.6,0.4722222222222222,8,4,26
4,0,1,0,0,0,0,0,0,Bind,100 Thieves,G2 Esports,1,0,0,2.5,0.0210526315789473,0.6164383561643836,0.5813953488372093,0.6363636363636364,0.4423076923076923,43,8,52
6,0,0,1,0,0,0,0,0,Breeze,100 Thieves,G2 Esports,0,1,0,2.5,0.0210526315789473,0.4166666666666667,0.6666666666666666,0.4418604651162791,0.5609756097560976,43,8,-60
5,0,0,0,0,0,0,0,1,Sunset,100 Thieves,G2 Esports,1,0,0,2.5,0.0210526315789473,0.5,0.375,0.52,0.4833333333333333,43,8,-66
5,0,0,1,0,0,0,0,0,Breeze,G2 Esports,T1,0,1,0,2.568181818181818,0.0990853658536585,0.4545454545454545,0.4897959183673469,0.6470588235294118,0.5,8,11,38
-12,0,0,0,0,1,0,0,0,Icebox,G2 Esports,T1,1,0,0,2.568181818181818,0.0990853658536585,0.5679012345679012,0.5555555555555556,0.3333333333333333,0.5833333333333334,8,11,156
0,0,0,0,0,0,1,0,0,Lotus,G2 Esports,T1,0,0,1,2.568181818181818,0.0990853658536585,0.6363636363636364,0.5652173913043478,0.5494505494505495,0.5192307692307693,8,11,-94
6,0,0,0,0,0,0,0,1,Sunset,FunPlus Phoenix,FUT Esports,0,1,0,1.25,0.0928571428571428,0.625,0.4242424242424242,0.3777777777777777,0.625,31,20,-4
0,0,0,0,0,0,1,0,0,Lotus,FunPlus Phoenix,FUT Esports,1,0,0,1.25,0.0928571428571428,0.7051282051282052,0.5609756097560976,0.5666666666666667,0.4285714285714285,31,20,44
3,0,0,0,0,1,0,0,0,Icebox,FunPlus Phoenix,FUT Esports,0,0,1,1.25,0.0928571428571428,0.6515151515151515,0.4166666666666667,0.6363636363636364,0.4736842105263157,31,20,3
-6,0,0,0,0,1,0,0,0,Icebox,Gen.G,LEVIATÁN,0,1,0,3.090909090909091,0.0853146853146853,0.4700854700854701,0.5272727272727272,0.5357142857142857,0.4868421052631579,12,4,67
8,0,0,0,0,0,1,0,0,Lotus,Gen.G,LEVIATÁN,1,0,0,3.090909090909091,0.0853146853146853,0.6134453781512605,0.5441176470588235,0.5660377358490566,0.4137931034482758,12,4,144
6,0,0,1,0,0,0,0,0,Breeze,Gen.G,LEVIATÁN,0,0,1,3.090909090909091,0.0853146853146853,0.6024096385542169,0.4787234042553192,0.4418604651162791,0.6666666666666666,12,4,95
8,0,0,0,0,1,0,0,0,Icebox,Team Heretics,Dragon Ranger Gaming,0,1,0,2.7777777777777777,0.1153846153846154,0.5217391304347826,0.4594594594594595,0.5555555555555556,0.5192307692307693,25,33,-23
8,0,0,0,0,0,0,0,1,Sunset,Team Heretics,Dragon Ranger Gaming,1,0,0,2.7777777777777777,0.1153846153846154,0.5301204819277109,0.6162790697674418,0.5217391304347826,0.3666666666666666,25,33,63
0,0,0,0,0,0,1,0,0,Lotus,FunPlus Phoenix,Gen.G,0,1,0,-1.1111111111111112,-0.0007739938080495,0.7,0.5319148936170213,0.632,0.5472972972972973,31,12,-89
-6,0,0,0,0,0,0,0,1,Sunset,FunPlus Phoenix,Gen.G,1,0,0,-1.1111111111111112,-0.0007739938080495,0.65,0.4390243902439024,0.5185185185185185,0.5,31,12,-7
-2,1,0,0,0,0,0,0,0,Ascent,FunPlus Phoenix,Gen.G,0,0,1,-1.1111111111111112,-0.0007739938080495,0.6590909090909091,0.5833333333333334,0.5686274509803921,0.6132075471698113,31,12,-104
-4,0,0,0,0,0,1,0,0,Lotus,G2 Esports,Team Heretics,0,1,0,-3.070707070707071,-0.0886917960088692,0.5671641791044776,0.603448275862069,0.6283185840707964,0.3700787401574803,8,25,-115
7,0,1,0,0,0,0,0,0,Bind,G2 Esports,Team Heretics,1,0,0,-3.070707070707071,-0.0886917960088692,0.5538461538461539,0.484375,0.6111111111111112,0.4915254237288136,8,25,16
5,0,0,0,0,0,0,1,0,Split,G2 Esports,Team Heretics,0,0,1,-3.070707070707071,-0.0886917960088692,0.4385964912280701,0.5818181818181818,0.3770491803278688,0.5,8,25,-27
4,0,0,1,0,0,0,0,0,Breeze,LEVIATÁN,T1,0,1,0,2.3863636363636367,0.0992063492063493,0.4313725490196078,0.5882352941176471,0.5869565217391305,0.4634146341463415,4,11,15
6,0,0,0,0,0,0,0,1,Sunset,LEVIATÁN,T1,1,0,0,2.3863636363636367,0.0992063492063493,0.6578947368421053,0.4545454545454545,0.4117647058823529,0.5645161290322581,4,11,-48
-3,0,1,0,0,0,0,0,0,Bind,Dragon Ranger Gaming,FUT Esports,0,1,0,-2.0,-0.0439068100358422,0.4666666666666667,0.5571428571428572,0.543859649122807,0.4583333333333333,33,20,25
0,1,0,0,0,0,0,0,0,Ascent,Dragon Ranger Gaming,FUT Esports,1,0,0,-2.0,-0.0439068100358422,0.5,0.6181818181818182,0.6666666666666666,0.625,33,20,71
-9,0,0,0,0,0,0,0,1,Sunset,FunPlus Phoenix,Team Heretics,0,1,0,-0.0999999999999999,-0.003880266075388,0.5882352941176471,0.4528301886792453,0.5368421052631579,0.6413043478260869,31,25,-66
7,0,0,0,0,0,1,0,0,Lotus,FunPlus Phoenix,Team Heretics,1,0,0,-0.0999999999999999,-0.003880266075388,0.7156862745098039,0.490566037735849,0.6178861788617886,0.39568345323741,31,25,-54
0,0,0,0,0,1,0,0,0,Icebox,FunPlus Phoenix,Team Heretics,0,0,1,-0.0999999999999999,-0.003880266075388,0.6753246753246753,0.4027777777777778,0.5576923076923077,0.5102040816326531,31,25,48
12,0,0,0,0,0,0,0,1,Sunset,FUT Esports,LEVIATÁN,0,1,0,-0.7222222222222223,-0.007177033492823,0.3962264150943396,0.5384615384615384,0.6086956521739131,0.5357142857142857,20,4,3
-2,0,0,0,0,0,1,0,0,Lotus,FUT Esports,LEVIATÁN,1,0,0,-0.7222222222222223,-0.007177033492823,0.5833333333333334,0.4117647058823529,0.5384615384615384,0.375,20,4,11
2,0,1,0,0,0,0,0,0,Bind,FUT Esports,LEVIATÁN,0,0,1,-0.7222222222222223,-0.007177033492823,0.5652173913043478,0.4576271186440678,0.4761904761904761,0.532258064516129,20,4,3
11,0,0,0,0,1,0,0,0,Icebox,100 Thieves,FUT Esports,0,1,0,2.1944444444444446,0.0873015873015873,0.55,0.5319148936170213,0.6410256410256411,0.4264705882352941,43,20,-59
8,0,1,0,0,0,0,0,0,Bind,100 Thieves,FUT Esports,1,0,0,2.1944444444444446,0.0873015873015873,0.5764705882352941,0.6145833333333334,0.5555555555555556,0.4788732394366197,43,20,29
3,0,0,0,0,0,1,0,0,Lotus,FNATIC,Gen.G,0,1,0,-0.2727272727272727,-0.0749792874896437,0.575,0.5368421052631579,0.6496350364963503,0.51875,29,12,-122
-3,0,1,0,0,0,0,0,0,Bind,FNATIC,Gen.G,1,0,0,-0.2727272727272727,-0.0749792874896437,0.6461538461538462,0.4310344827586206,0.5,0.5119047619047619,29,12,-49
-2,0,0,1,0,0,0,0,0,Breeze,FNATIC,Gen.G,0,0,1,-0.2727272727272727,-0.0749792874896437,0.5633802816901409,0.4788732394366197,0.6105263157894737,0.4901960784313725,29,12,-55
6,0,0,0,0,0,0,1,0,Split,Paper Rex,G2 Esports,0,1,0,4.533333333333333,0.0468085106382978,0.5333333333333333,0.6029411764705882,0.4927536231884058,0.5625,19,8,10
-3,0,0,0,0,0,1,0,0,Lotus,Paper Rex,G2 Esports,1,0,0,4.533333333333333,0.0468085106382978,0.5652173913043478,0.4824561403508772,0.5316455696202531,0.5882352941176471,19,8,105
-8,0,1,0,0,0,0,0,0,Bind,Paper Rex,G2 Esports,0,0,1,4.533333333333333,0.0468085106382978,0.5172413793103449,0.4897959183673469,0.5844155844155844,0.4929577464788732,19,8,37
-7,0,0,0,0,0,0,0,1,Sunset,EDward Gaming,Team Heretics,0,1,0,-0.7,0.057397328055418,0.64,0.4,0.5700934579439252,0.6391752577319587,38,25,-64
-10,0,0,0,0,0,0,1,0,Split,EDward Gaming,Team Heretics,1,0,0,-0.7,0.057397328055418,0.5,0.6461538461538462,0.4,0.4666666666666667,38,25,-39
-8,0,0,0,0,0,0,1,0,Split,FUT Esports,FNATIC,1,0,0,-1.7023809523809526,-0.0142247510668563,0.5882352941176471,0.6111111111111112,0.4912280701754385,0.5434782608695652,20,29,2
5,0,0,0,0,0,1,0,0,Lotus,FUT Esports,FNATIC,0,1,0,-1.7023809523809526,-0.0142247510668563,0.5714285714285714,0.4125,0.5494505494505495,0.5607476635514018,20,29,-34
10,1,0,0,0,0,0,0,0,Ascent,FUT Esports,FNATIC,0,0,1,-1.7023809523809526,-0.0142247510668563,0.5416666666666666,0.6,0.5185185185185185,0.5555555555555556,20,29,-19
2,0,1,0,0,0,0,0,0,Bind,Paper Rex,EDward Gaming,0,1,0,2.0,-0.059538784067086,0.5161290322580645,0.4545454545454545,0.5274725274725275,0.6024096385542169,19,38,29
7,0,0,0,0,0,0,0,1,Sunset,Paper Rex,EDward Gaming,1,0,0,2.0,-0.059538784067086,0.52,0.6237623762376238,0.5977011494252874,0.3888888888888889,19,38,42
-3,0,0,0,0,1,0,0,0,Icebox,100 Thieves,Gen.G,1,0,0,3.0972222222222223,0.0315315315315315,0.5581395348837209,0.6101694915254238,0.456,0.5163934426229508,43,12,-145
-3,1,0,0,0,0,0,0,0,Ascent,100 Thieves,Gen.G,0,1,0,3.0972222222222223,0.0315315315315315,0.6153846153846154,0.75,0.5526315789473685,0.6186440677966102,43,12,-195
-6,0,0,0,0,1,0,0,0,Icebox,G2 Esports,Team Heretics,0,1,0,-0.7361111111111112,-0.0726530612244897,0.5542168674698795,0.5045045045045045,0.609375,0.4426229508196721,8,25,69
2,1,0,0,0,0,0,0,0,Ascent,G2 Esports,Team Heretics,1,0,0,-0.7361111111111112,-0.0726530612244897,0.5166666666666667,0.4901960784313725,0.5,0.5,8,25,111
9,0,0,0,0,0,1,0,0,Lotus,G2 Esports,Team Heretics,0,0,1,-0.7361111111111112,-0.0726530612244897,0.5274725274725275,0.5949367088607594,0.6,0.390728476821192,8,25,-111
8,0,0,1,0,0,0,0,0,Breeze,100 Thieves,Paper Rex,1,0,0,3.3,0.025,0.6,0.5833333333333334,0.5,0.3636363636363636,43,19,21
-3,0,0,0,0,0,0,0,1,Sunset,100 Thieves,Paper Rex,0,1,0,3.3,0.025,0.5172413793103449,0.4722222222222222,0.5327102803738317,0.6283185840707964,43,19,-155
0,0,0,0,0,1,0,0,0,Icebox,100 Thieves,Paper Rex,0,0,1,3.3,0.025,0.4909090909090909,0.6142857142857143,0.4583333333333333,0.6190476190476191,43,19,35
6,0,1,0,0,0,0,0,0,Bind,Team Heretics,FUT Esports,0,1,0,2.0,0.0787992495309568,0.5901639344262295,0.4507042253521127,0.5268817204301075,0.4545454545454545,25,20,-38
9,0,0,0,0,0,0,0,1,Sunset,Team Heretics,FUT Esports,1,0,0,2.0,0.0787992495309568,0.5789473684210527,0.6422018348623854,0.4923076923076923,0.5555555555555556,25,20,104
-5,0,0,0,0,0,1,0,0,Lotus,G2 Esports,Gen.G,1,0,0,0.25,-0.0786991062562065,0.5520833333333334,0.6043956043956044,0.6174496644295302,0.5263157894736842,8,12,-133
-3,1,0,0,0,0,0,0,0,Ascent,G2 Esports,Gen.G,0,1,0,0.25,-0.0786991062562065,0.4583333333333333,0.5714285714285714,0.5476190476190477,0.6201550387596899,8,12,-120
0,0,1,0,0,0,0,0,0,Bind,100 Thieves,Team Heretics,1,0,0,-1.0,-0.001058201058201,0.5934065934065934,0.6203703703703703,0.6231884057971014,0.4578313253012048,43,25,47
-12,0,0,0,0,0,0,0,1,Sunset,100 Thieves,Team Heretics,0,1,0,-1.0,-0.001058201058201,0.525,0.4375,0.5882352941176471,0.6528925619834711,43,25,-152
-11,0,1,0,0,0,0,0,0,Bind,G2 Esports,Team Heretics,1,0,0,-3.1785714285714284,-0.0974025974025974,0.6179775280898876,0.4935064935064935,0.6296296296296297,0.4421052631578947,8,25,-10
-7,0,0,0,0,1,0,0,0,Icebox,G2 Esports,Team Heretics,0,1,0,-3.1785714285714284,-0.0974025974025974,0.5052631578947369,0.5126050420168067,0.5833333333333334,0.5068493150684932,8,25,69
-5,0,0,0,0,0,1,0,0,Lotus,G2 Esports,Team Heretics,1,0,0,-3.1785714285714284,-0.0974025974025974,0.5370370370370371,0.58,0.5774647887323944,0.3782051282051282,8,25,-90
7,0,0,1,0,0,0,0,0,Breeze,Gen.G,Team Heretics,1,0,0,-5.142857142857143,-0.0071707953063885,0.616822429906542,0.4824561403508772,0.6097560975609756,0.5,12,25,144
-4,0,0,0,0,1,0,0,0,Icebox,Gen.G,Team Heretics,0,1,0,-5.142857142857143,-0.0071707953063885,0.4485294117647059,0.5373134328358209,0.5949367088607594,0.5294117647058824,12,25,106
-4,1,0,0,0,0,0,0,0,Ascent,Gen.G,Team Heretics,1,0,0,-5.142857142857143,-0.0071707953063885,0.5579710144927537,0.6071428571428571,0.0833333333333333,0.8333333333333334,12,25,254
9,0,0,0,0,0,1,0,0,Lotus,Gen.G,Team Heretics,0,1,0,-5.142857142857143,-0.0071707953063885,0.620253164556962,0.5300546448087432,0.5909090909090909,0.3818181818181818,12,25,22
10,0,0,0,0,0,0,1,0,Split,Gen.G,Team Heretics,0,0,1,-5.142857142857143,-0.0071707953063885,0.4655172413793103,0.5495495495495496,0.4189189189189189,0.5098039215686274,12,25,51
-13,0,0,0,0,1,0,0,0,Icebox,ZETA DIVISION,DRX,0,1,0,-0.875,-0.2266666666666666,0.4390243902439024,0.3571428571428571,0.5,0.5,13,15,97
2,0,0,0,0,0,0,0,1,Sunset,ZETA DIVISION,DRX,1,0,0,-0.875,-0.2266666666666666,0.4444444444444444,0.5555555555555556,0.7083333333333334,0.3333333333333333,13,15,54
-9,0,0,1,0,0,0,0,0,Breeze,ZETA DIVISION,DRX,0,0,1,-0.875,-0.2266666666666666,0.5,0.5,0.6666666666666666,0.4814814814814814,13,15,-60
-3,1,0,0,0,0,0,0,0,Ascent,Team Secret,BLEED,0,1,0,3.0535714285714284,0.2672413793103448,0.6551724137931034,0.3571428571428571,0.4444444444444444,0.6333333333333333,14,16,0
5,0,0,0,0,0,0,0,1,Sunset,Team Secret,BLEED,1,0,0,3.0535714285714284,0.2672413793103448,0.45,0.676923076923077,0.35,0.4583333333333333,14,16,81
5,0,0,0,0,0,0,1,0,Split,Team Secret,BLEED,0,0,1,3.0535714285714284,0.2672413793103448,0.5,1.0,0.7083333333333334,0.35,14,16,-25
0,0,0,0,0,0,0,1,0,Split,T1,Gen.G,1,0,0,-6.305555555555555,-0.2451970042331488,0.4166666666666667,0.3888888888888889,0.4921875,0.5652173913043478,11,12,-201
8,0,0,0,0,0,1,0,0,Lotus,T1,Gen.G,0,1,0,-6.305555555555555,-0.2451970042331488,0.5145631067961165,0.5431034482758621,0.6257668711656442,0.5435897435897435,11,12,-139
-4,0,0,0,0,0,0,0,1,Sunset,T1,Gen.G,0,0,1,-6.305555555555555,-0.2451970042331488,0.375,0.5714285714285714,0.5151515151515151,0.5483870967741935,11,12,22
9,0,0,0,0,1,0,0,0,Icebox,Paper Rex,Talon Esports,0,1,0,0.0,0.086206896551724,0.45,0.6111111111111112,0.6470588235294118,0.3157894736842105,19,18,78
6,0,0,0,0,0,0,0,1,Sunset,Paper Rex,Talon Esports,1,0,0,0.0,0.086206896551724,0.5462184873949579,0.6129032258064516,0.1666666666666666,0.7272727272727273,19,18,197
0,0,0,0,0,1,0,0,0,Icebox,Rex Regum Qeon,DetonatioN FocusMe,1,0,0,-0.3650793650793655,0.1666666666666666,0.4680851063829787,0.4833333333333333,0.5,0.5,44,17,107
4,1,0,0,0,0,0,0,0,Ascent,Rex Regum Qeon,DetonatioN FocusMe,0,1,0,-0.3650793650793655,0.1666666666666666,0.5,0.3684210526315789,0.3611111111111111,0.5357142857142857,44,17,-21
5,0,0,0,0,0,0,0,1,Sunset,Team Secret,Global Esports,1,0,0,-1.0714285714285714,0.1676136363636364,0.5072463768115942,0.6363636363636364,0.3448275862068966,0.3333333333333333,14,42,93
3,1,0,0,0,0,0,0,0,Ascent,Team Secret,Global Esports,0,1,0,-1.0714285714285714,0.1676136363636364,0.475,0.5,0.5454545454545454,0.3333333333333333,14,42,14
0,0,0,0,0,0,1,0,0,Lotus,Talon Esports,Rex Regum Qeon,1,0,0,-1.3035714285714286,-0.0416666666666666,0.4576271186440678,0.4615384615384615,0.4883720930232558,0.4722222222222222,18,44,45
-3,1,0,0,0,0,0,0,0,Ascent,Talon Esports,Rex Regum Qeon,0,1,0,-1.3035714285714286,-0.0416666666666666,0.475,0.4473684210526316,0.5,0.4827586206896552,18,44,13
3,0,0,0,0,1,0,0,0,Icebox,Talon Esports,Rex Regum Qeon,0,0,1,-1.3035714285714286,-0.0416666666666666,0.5454545454545454,0.2903225806451613,0.5084745762711864,0.4583333333333333,18,44,-78
9,0,0,0,0,0,0,1,0,Split,Paper Rex,DRX,1,0,0,1.6507936507936507,-0.0666666666666666,0.5862068965517241,0.5657894736842105,0.6923076923076923,0.6,19,15,102
-5,0,0,0,1,0,0,0,0,Haven,Paper Rex,DRX,0,1,0,1.6507936507936507,-0.0666666666666666,0.5,0.5,0.5,0.5,19,15,0
8,0,0,0,0,1,0,0,0,Icebox,Paper Rex,DRX,0,0,1,1.6507936507936507,-0.0666666666666666,0.5,0.6271186440677966,1.0,1.0,19,15,118
7,0,0,0,0,0,1,0,0,Lotus,Global Esports,BLEED,1,0,0,2.7142857142857144,0.072463768115942,0.4680851063829787,0.3958333333333333,0.3409090909090909,0.4181818181818181,42,16,-4
7,0,0,0,0,0,0,0,1,Sunset,Global Esports,BLEED,0,1,0,2.7142857142857144,0.072463768115942,0.2682926829268293,0.4545454545454545,0.4375,0.3636363636363636,42,16,9
-6,0,0,0,1,0,0,0,0,Haven,DetonatioN FocusMe,ZETA DIVISION,1,0,0,0.375,-0.1785714285714285,0.5,0.5,0.5,0.5,17,13,0
4,0,0,0,0,0,0,0,1,Sunset,DetonatioN FocusMe,ZETA DIVISION,0,1,0,0.375,-0.1785714285714285,0.2916666666666667,0.5333333333333333,0.4385964912280701,0.5757575757575758,17,13,-84
3,1,0,0,0,0,0,0,0,Ascent,DetonatioN FocusMe,ZETA DIVISION,0,0,1,0.375,-0.1785714285714285,0.3478260869565217,0.525,0.5072463768115942,0.4,17,13,-43
0,0,0,0,0,0,0,1,0,Split,DRX,Rex Regum Qeon,1,0,0,0.7916666666666666,0.1550724637681159,0.6129032258064516,0.5106382978723404,0.3,0.6388888888888888,15,44,12
0,0,0,0,0,0,0,0,1,Sunset,DRX,Rex Regum Qeon,0,1,0,0.7916666666666666,0.1550724637681159,0.5833333333333334,0.4242424242424242,0.3333333333333333,0.4444444444444444,15,44,48
-3,0,0,0,1,0,0,0,0,Haven,Team Secret,T1,1,0,0,1.375,0.1588235294117647,0.5,0.5,0.5,0.5,14,11,0
7,0,0,0,0,0,0,1,0,Split,Team Secret,T1,0,1,0,1.375,0.1588235294117647,0.5238095238095238,0.7894736842105263,0.4722222222222222,0.4,14,11,-26
0,0,0,0,0,1,0,0,0,Icebox,Team Secret,T1,0,0,1,1.375,0.1588235294117647,0.5636363636363636,0.64,0.625,0.6428571428571429,14,11,67
6,0,0,0,0,0,1,0,0,Lotus,Talon Esports,DetonatioN FocusMe,1,0,0,-1.5,0.1771336553945249,0.4647887323943662,0.4675324675324675,0.4328358208955223,0.2898550724637681,18,17,12
3,0,0,0,0,0,0,0,1,Sunset,Talon Esports,DetonatioN FocusMe,0,1,0,-1.5,0.1771336553945249,0.25,0.5588235294117647,0.3888888888888889,0.56,18,17,5
-5,0,0,0,0,0,0,1,0,Split,ZETA DIVISION,Rex Regum Qeon,0,1,0,-4.031746031746032,-0.1006451612903226,0.4166666666666667,0.3333333333333333,0.2857142857142857,0.6666666666666666,13,44,-69
-3,0,0,0,0,0,0,0,1,Sunset,ZETA DIVISION,Rex Regum Qeon,1,0,0,-4.031746031746032,-0.1006451612903226,0.4328358208955223,0.5512820512820513,0.3333333333333333,0.5714285714285714,13,44,100
3,0,0,0,0,1,0,0,0,Icebox,Global Esports,T1,1,0,0,3.6071428571428568,-0.0107334525939177,0.5671641791044776,0.4716981132075472,0.6388888888888888,0.5,42,11,58
-5,0,0,0,0,0,1,0,0,Lotus,Global Esports,T1,0,1,0,3.6071428571428568,-0.0107334525939177,0.5254237288135594,0.4181818181818181,0.5229357798165137,0.5625,42,11,-123
-5,1,0,0,0,0,0,0,0,Ascent,Global Esports,T1,0,0,1,3.6071428571428568,-0.0107334525939177,0.5555555555555556,0.3181818181818182,0.4680851063829787,0.5166666666666667,42,11,-18
-7,1,0,0,0,0,0,0,0,Ascent,BLEED,Gen.G,1,0,0,-7.257142857142856,-0.4111627906976745,0.358974358974359,0.7317073170731707,0.5533333333333333,0.5866666666666667,16,12,-220
3,0,0,0,0,0,0,0,1,Sunset,BLEED,Gen.G,0,1,0,-7.257142857142856,-0.4111627906976745,0.4318181818181818,0.325,0.5256410256410257,0.5555555555555556,16,12,-66
-2,0,0,0,0,1,0,0,0,Icebox,BLEED,Gen.G,0,0,1,-7.257142857142856,-0.4111627906976745,0.5666666666666667,0.2333333333333333,0.4315068493150685,0.541095890410959,16,12,-232
9,0,0,0,0,1,0,0,0,Icebox,Paper Rex,DetonatioN FocusMe,0,1,0,4.5,0.3231746031746031,0.5476190476190477,0.6153846153846154,0.6666666666666666,0.3333333333333333,19,17,125
5,0,0,0,0,0,0,0,1,Sunset,Paper Rex,DetonatioN FocusMe,1,0,0,4.5,0.3231746031746031,0.5648854961832062,0.6060606060606061,0.3829787234042553,0.5405405405405406,19,17,179
-2,1,0,0,0,0,0,0,0,Ascent,DRX,Talon Esports,1,0,0,1.0714285714285714,0.0765086206896551,0.5925925925925926,0.4444444444444444,0.4705882352941176,0.44,15,18,7
3,0,0,0,1,0,0,0,0,Haven,DRX,Talon Esports,0,1,0,1.0714285714285714,0.0765086206896551,0.8888888888888888,0.4166666666666667,0.5,0.5,15,18,21
8,0,0,0,0,1,0,0,0,Icebox,DRX,Talon Esports,0,0,1,1.0714285714285714,0.0765086206896551,0.8333333333333334,0.2307692307692307,0.6470588235294118,0.2857142857142857,15,18,-45
6,0,0,0,0,0,1,0,0,Lotus,Paper Rex,Rex Regum Qeon,1,0,0,4.428571428571428,0.0598290598290598,0.5503355704697986,0.4841269841269841,0.4909090909090909,0.4791666666666667,19,44,172
-6,1,0,0,0,0,0,0,0,Ascent,Paper Rex,Rex Regum Qeon,0,1,0,4.428571428571428,0.0598290598290598,0.4805194805194805,0.5147058823529411,0.5208333333333334,0.5,19,44,57
3,0,0,0,0,0,0,0,1,Sunset,Paper Rex,Rex Regum Qeon,0,0,1,4.428571428571428,0.0598290598290598,0.5642857142857143,0.6111111111111112,0.4722222222222222,0.5,19,44,216
12,0,0,0,0,0,1,0,0,Lotus,Gen.G,Global Esports,0,1,0,2.142857142857143,0.2723750484308408,0.6,0.5373134328358209,0.4929577464788732,0.421875,12,42,241
